"","OBJECTID","facility_id","facility_type","permit_number","receipt_number","ch4_sampled","btex_sampled","nearest_og","nearest_scp","nearest_cscp","btex_detected","ch4_detected"
"1418",1605,"757463","Domestic Well","47069","9064523","yes","yes",254.921556562014,1201.18127182146,1355.88558121553,"btex not detected","ch4 detected"
"1419",1606,"757464","Domestic Well","308702","3685278","yes","yes",189.108434502536,2414.74967117658,5045.66296978782,"btex detected","ch4 detected"
"1420",1607,"757467","Domestic Well","199814","0405598","yes","yes",296.070937445741,5089.61620216436,8146.02140324333,"btex not detected","ch4 not detected"
"1421",1608,"757468","Domestic Well","300035","3672234","yes","yes",226.214499977345,1226.17333963945,2496.14897314029,"btex not detected","ch4 detected"
"1422",1609,"757471","Groundwater","68206","9065126","yes","yes",372.484899022766,371.886938580721,6675.94321182673,"btex not detected","ch4 detected"
"1423",1610,"757472","Commercial","23291","0088467","yes","yes",312.605182298694,434.991553074454,748.146848535165,"btex not detected","ch4 detected"
"1424",1611,"757473","Domestic Well","39250","9064125","yes","yes",469.506123495743,3604.76283429059,6373.71797625076,"btex not detected","ch4 not detected"
"1425",1612,"757491","Domestic Well","64534","3603307","yes","yes",160.312195418814,1064.06088685664,3137.60776945996,"btex not detected","ch4 detected"
"1426",1613,"757492","Domestic Well","270084","3606241","yes","yes",267.576157383277,1023.3002495691,1060.39982356539,"btex not detected","ch4 detected"
"1427",1614,"757493","Domestic Well","283844","3646625","yes","yes",369.043357886306,1164.1171818343,1316.8620105913,"btex not detected","ch4 detected"
"1428",1615,"757515","Domestic Well","37311","3609766","yes","yes",312.616378329735,1845.80066620156,6336.83802397281,"btex not detected","ch4 not detected"
"1429",1616,"757525","Domestic Well","39506","9064136","yes","yes",349.045842261443,2459.05419628526,5124.30493079178,"btex not detected","ch4 detected"
"1430",1617,"757533","Domestic Well","74040","9065344","yes","yes",469.776542624257,882.465615935982,4516.23402472527,"btex not detected","ch4 not detected"
"1431",1618,"757534","Domestic Well","296350","3667507","yes","yes",408.178882354293,912.282952343956,2377.18542148195,"btex not detected","ch4 detected"
"1432",1619,"757551","Domestic Well","214110","0435268","yes","yes",428.990675889348,1048.53394686698,3856.03345352012,"btex not detected","ch4 detected"
"1433",1620,"757552","Domestic Well","57280","9064849","yes","yes",719.383764064772,1467.04211426416,4302.44291606764,"btex not detected","ch4 not detected"
"1434",1621,"758556","Domestic Well","63275","0541306","yes","yes",199.007537545692,928.972469644216,2883.56018093636,"btex not detected","ch4 detected"
"1435",1622,"758557","Domestic Well","220934","0449969","yes","yes",331.445319773866,1708.66643988605,5034.16249281771,"btex not detected","ch4 detected"
"1436",1623,"758567","Domestic Well","124689","0224522","yes","yes",651.621055522303,4501.66451708697,4501.66451708697,"btex not detected","ch4 not detected"
"1437",1624,"758581","Stock or  Irrigation","55594","0465465C","yes","yes",153.733535703827,551.37178507354,551.37178507354,"btex not detected","ch4 detected"
"1438",1625,"758582","Domestic Well","224760","0456714B","yes","yes",150.615404258661,179.235169214817,740.639160280395,"btex not detected","ch4 not detected"
"1439",1626,"758584","Domestic Well","294988","3665116","yes","yes",246.272207120495,646.138319576706,2528.79444555002,"btex not detected","ch4 not detected"
"1440",1627,"758585","Domestic Well","294360","3664152","yes","yes",156.272198423136,1462.48073209344,2302.91189311932,"btex not detected","ch4 detected"
"1441",1628,"758586","Domestic Well","206440","0422392","yes","yes",370.871945555336,1362.08870791465,4268.85919965077,"btex not detected","ch4 not detected"
"1442",1629,"758587","Domestic Well","287199","3652815","yes","yes",119.402680036924,818.795077792592,1909.39242672586,"btex not detected","ch4 detected"
"1443",1630,"758603","Domestic Well","276778","3626022","yes","yes",169.805771397794,222.096684718623,1149.94392131711,"btex not detected","ch4 not detected"
"1444",1631,"758604","Domestic Well","202929","3625394","yes","yes",201.972770441958,232.664638951886,1100.96227805312,"btex not detected","ch4 not detected"
"1445",1632,"758611","Domestic Well","296353","3667054","yes","yes",303.026401490035,2371.86814602052,14788.8644328292,"btex not detected","ch4 not detected"
"1446",1633,"758619","Domestic Well","47068","0531931","yes","yes",299.808272067333,1151.77961024066,1368.74547058545,"btex not detected","ch4 detected"
"1447",1635,"758635","Domestic Well","254301","0517754","yes","yes",229.192059199266,484.178841047821,1493.72398150175,"btex not detected","ch4 not detected"
"1448",1636,"758636","Groundwater","109063","0102289","yes","yes",172.046505340853,558.85500039548,1247.01472202633,"btex not detected","ch4 not detected"
"1449",1637,"758637","Domestic Well","250638","0510146","yes","yes",222.793626479754,333.175568125155,333.175568125155,"btex not detected","ch4 detected"
"1450",1638,"758638","Domestic Well","43571","9064342","yes","yes",222.793626479754,333.175568125155,333.175568125155,"btex not detected","ch4 detected"
"1451",1639,"758640","Domestic Well","68229","9065132","yes","yes",713.824208051254,2018.60008242063,5789.99036439786,"btex not detected","ch4 detected"
"1452",1640,"758641","Irrigation","9120","9060121","yes","yes",184.361058794964,763.081891857093,2228.5778747644,"btex not detected","ch4 not detected"
"1453",1641,"758661","Domestic Well","248570","0504902B","yes","yes",201.717624415915,1732.971845562,1789.85392726164,"btex not detected","ch4 detected"
"1454",1642,"758675","Domestic Well","258421","0525845A","yes","yes",662.604708706481,3568.90793224349,3568.90793224349,"btex not detected","ch4 detected"
"1455",1643,"758680","Domestic Well","48558","9064599","yes","yes",170.038230995268,601.141001592722,1146.91618869716,"btex not detected","ch4 not detected"
"1456",1644,"759709","Commercial","81888","3685424","yes","yes",158.028478446133,421.012711567266,2058.92017025399,"btex not detected","ch4 detected"
"1457",1645,"759711","Domestic Well","172787","0358955","yes","yes",211.57031927943,541.085992366638,709.736982193439,"btex not detected","ch4 detected"
"1458",1646,"759726","Domestic Well","52588","9064730","yes","yes",202.647477161696,666.663976656253,1145.67708035052,"btex not detected","ch4 not detected"
"1459",1647,"759814","Domestic Well","283951","3646472","yes","yes",164.453640883989,581.454257538593,2639.64199711836,"btex not detected","ch4 detected"
"1460",1648,"759818","Domestic Well","51338","0425669","yes","yes",196.491730105875,391.015911924943,398.362035702529,"btex not detected","ch4 detected"
"1461",1649,"759819","Domestic Well","167812","0346282B","yes","yes",415.973556851875,451.624436870785,451.624436870785,"btex not detected","ch4 not detected"
"1462",1650,"759836","Domestic Well","120177","0214931","yes","yes",127.424487442563,1868.97667509587,2594.3428024242,"btex not detected","ch4 detected"
"1463",1651,"759840","Domestic Well","277518","3628940","yes","yes",272.36923467969,1047.9920087802,2295.48686298993,"btex not detected","ch4 detected"
"1464",1652,"759876","Domestic Well","238707","0485840","yes","yes",176.567267634746,1132.08296101347,2320.98820049716,"btex not detected","ch4 not detected"
"1465",1653,"759877","Domestic Well","35210","9063778","yes","yes",266.120273560659,2119.91820794096,2612.26302972389,"btex not detected","ch4 detected"
"1466",1654,"759878","Commercial","35110","0428094","yes","yes",175.419497205983,972.175095421526,1623.34222580743,"btex not detected","ch4 detected"
"1467",1655,"759896","Commercial","295964","3664999","yes","yes",280.317676931013,467.675317527754,542.895998581951,"btex not detected","ch4 not detected"
"1468",1656,"759916","Commercial","54079","0460186","yes","yes",158.521291945278,547.972326287826,897.433646789504,"btex not detected","ch4 detected"
"1469",1657,"759917","Domestic Well","25888","9063152","yes","yes",162.935570088302,382.495100198113,382.495100198113,"btex not detected","ch4 detected"
"1470",1658,"759935","Domestic Well","297616","3668981","yes","yes",215.844851687503,327.570710604077,641.576444266926,"btex not detected","ch4 detected"
"1471",1659,"759937","Domestic Well","218537","0446283","yes","yes",195.788150816131,639.568294930883,1436.31522009646,"btex not detected","ch4 detected"
"1472",1660,"759975","Domestic Well","298260","3670136","yes","yes",399.502190231793,399.161377018793,3835.43449644002,"btex not detected","ch4 detected"
"1473",1661,"759982","Domestic Well","172620","0353207","yes","yes",117.1537451386,1989.73201767119,2270.17416408256,"btex not detected","ch4 detected"
"1474",1662,"759983","Domestic Well","262635","0536078A","yes","yes",176.300879181018,1529.93789095994,2135.1294947617,"btex not detected","ch4 detected"
"1475",1663,"759984","Stock or  Irrigation","114658","9066278","yes","yes",68.5054742338158,301.377013949532,3025.6673595116,"btex not detected","ch4 not detected"
"1476",1664,"759991","Domestic Well","255683","0521472","yes","yes",115.88356225108,117.671450330526,924.232025901241,"btex not detected","ch4 detected"
"1477",1668,"760004","Domestic Well","252552","0513795","yes","no",142.695479956444,284.335842693437,703.0452203806,"btex not detected","ch4 detected"
"1478",1669,"760005","Groundwater","11185","9060598","yes","yes",126.605687076055,353.581443517858,1096.87579157437,"btex not detected","ch4 not detected"
"1479",1670,"760006","Groundwater","284299","3647669","yes","yes",220.465416789119,165.717162827587,354.481181925986,"btex not detected","ch4 detected"
"1480",1671,"760007","Stock or  Irrigation","15750","0301800","yes","yes",100.900941521871,345.783032437065,345.783032437065,"btex not detected","ch4 not detected"
"1481",1673,"760009","Domestic Well","183471","0375585","yes","yes",60.0333240792145,1054.63552145985,1881.74947098391,"btex detected","ch4 not detected"
"1482",1674,"760013","Domestic Well","249320","0506560","yes","yes",176.954796487691,1267.45999167354,2050.93699676723,"btex not detected","ch4 not detected"
"1483",1675,"760027","Domestic Well","81857","9065644","yes","yes",141.495582969929,711.313217280291,2128.48223675333,"btex not detected","ch4 not detected"
"1484",1676,"760078","Domestic Well","261200","0532061","yes","yes",314.033437710063,876.334806486847,1536.01487117499,"btex not detected","ch4 detected"
"1485",1677,"760087","Domestic Well","99967","9004987","yes","yes",465.310648921771,490.815179960794,1300.1576861561,"btex not detected","ch4 not detected"
"1486",1678,"760092","Domestic Well","92694","9004758","yes","yes",245.60130292814,760.344197052648,1045.99463856324,"btex not detected","ch4 not detected"
"1487",1679,"760093","Domestic Well","56106","9004062","yes","yes",175.866426585633,176.078620359966,1616.95134241378,"btex not detected","ch4 not detected"
"1488",1680,"760094","Domestic Well","256962","0523090","yes","yes",464.723573751106,881.113997276314,1689.43340919218,"btex not detected","ch4 detected"
"1489",1681,"760101","Groundwater","67831","9065111","yes","yes",183.142021393235,547.298680863387,1980.80329847277,"btex not detected","ch4 not detected"
"1490",1682,"760102","Domestic Well","176879","0363979","yes","yes",363.461139600921,872.950631602703,1586.94586374103,"btex not detected","ch4 not detected"
"1491",1683,"760106","Domestic Well","2955608","366425","yes","yes",473.753100253708,1080.52592212302,2412.74154700514,"btex not detected","ch4 not detected"
"1492",1684,"760107","Domestic Well","65929","3616037","yes","yes",416.530911217883,1060.84446082551,2421.52150853362,"btex not detected","ch4 not detected"
"1493",1685,"760112","Domestic Well","233153","0533965","yes","yes",220.227155455452,431.507811227366,2107.57793353191,"btex not detected","ch4 detected"
"1494",1686,"760113","Domestic Well","110374","0107361","yes","yes",364.116739521819,632.822053528197,1564.50801068025,"btex not detected","ch4 not detected"
"1495",1687,"760114","Domestic Well","32175","9003405","yes","yes",341.621135177553,341.760920134961,1461.46784861996,"btex not detected","ch4 not detected"
"1496",1688,"760116","Domestic Well","244949","0496903","yes","yes",215.425161018856,624.268951767198,624.268951767198,"btex not detected","ch4 detected"
"1497",1689,"760117","Domestic Well","43093","0471320A","yes","yes",216.205920362972,692.620599408457,1701.22003875527,"btex not detected","ch4 detected"
"1498",1690,"760118","Commercial","52851","0433117","yes","yes",274.535972142086,1199.46120928896,1199.46120928896,"btex not detected","ch4 not detected"
"1499",1691,"760145","Municipal","20552","9062791","yes","no",157.098695093244,675.206316188646,2476.70651619,"btex not detected","ch4 not detected"
"1500",1693,"760151","Domestic Well","247889","0503401","yes","yes",505.911059377041,2042.75017112704,4935.16088787846,"btex not detected","ch4 detected"
"1501",1695,"760154","Domestic Well","82250","9065654","yes","no",306.960909563417,620.765970314001,620.765970314001,"btex not detected","ch4 not detected"
"1502",1696,"760155","Domestic Well","82824","9065702","yes","no",355.287207762959,618.873950557368,1225.22228692566,"btex not detected","ch4 not detected"
"1503",1697,"760156","Domestic Well","101983","9066134","yes","no",181.892825586937,1545.98048055582,2336.75174285289,"btex not detected","ch4 not detected"
"1504",1698,"760159","Domestic Well","96972","9066034","yes","yes",227.178344038335,529.723266297036,534.068318052769,"btex not detected","ch4 not detected"
"1505",1699,"760160","Domestic Well","231049","0471183","yes","yes",273.221521846285,390.21225651155,667.549770701211,"btex not detected","ch4 detected"
"1506",1700,"760161","Domestic Well","304512","3678202","yes","yes",213.784938665005,345.178224731218,2680.03784754248,"btex not detected","ch4 detected"
"1507",1702,"760187","Municipal","43543","3678582","yes","yes",412.685109980964,726.998609821679,1706.58210076591,"btex not detected","ch4 detected"
